city,mc,product_desc,date,net_sales,tot_qty,discount,mop,footfall
city2,ABCD,Prod2,24-02-2018,2515.65,24,132.35,110.3333,4175
city1,ABCD,Prod17,18-12-2018,2066.12,2,131.88,1099,1123
city3,ABCD,Prod27,09-02-2019,70,2,0,35,7120
city3,ABCD,Prod39,27-07-2018,708,2,0,354,5565
city3,ABCD,Prod42,03-07-2018,66,2,0,33,6168
city2,ABCD,Prod48,20-01-2018,119,1,0,119,3648
city2,ABCD,Prod12,25-09-2018,298.92,3,19.08,106,3907
city1,ABCD,Prod44,09-01-2019,1195.68,6,76.32,212,1337
city2,ABCD,Prod4,12-07-2018,1595,29,0,55,3968
city2,ABCD,Prod18,09-01-2019,1128,3,72,400,4717
city2,ABCD,Prod18,01-03-2018,2096.2,6,133.8,371.6666,4657
city3,ABCD,Prod15,01-03-2018,5200,10,5200,1040,6442
city3,ABCD,Prod12,26-06-2018,996.4,10,63.6,106,5929
city3,ABCD,Prod40,16-03-2019,224,2,0,112,6554
city3,ABCD,Prod29,30-07-2018,165,3,0,55,5804
city2,ABCD,Prod29,06-03-2019,55,1,0,55,4228
city1,ABCD,Prod31,05-06-2018,749.38,3,60.62,270,1460
city2,ABCD,Prod43,08-03-2019,42240,128,19200,480,3528
city1,ABCD,Prod19,27-01-2019,90,1,0,90,2685
city1,ABCD,Prod48,19-01-2019,125,1,0,125,1133
city3,ABCD,Prod37,24-06-2018,117,3,0,39,9879
city2,ABCD,Prod63,25-09-2018,398.56,2,25.44,212,3907
city3,ABCD,Prod65,14-05-2018,617.58,3,39.42,219,5961
city3,ABCD,Prod30,02-09-2018,945,7,0,135,10691
city2,ABCD,Prod28,07-04-2018,531,3,75,202,5386
city3,ABCD,Prod34,23-01-2018,835.71,9,62.29,99.7777,8464
city3,ABCD,Prod18,07-04-2018,3528.02,10,261.98,379,6573
city1,ABCD,Prod10,07-07-2018,850,5,425,255,1980
city3,ABCD,Prod42,11-02-2018,72,2,0,36,7841
city3,ABCD,Prod3,11-02-2018,10492.81,12,745.19,936.5,7841
city2,ABCD,Prod10,07-02-2018,657,3,108,255,4411
city2,ABCD,Prod67,19-03-2018,4215,8,600,601.875,3875
city3,ABCD,Prod68,20-03-2018,33490.34,55,4184.66,685,10034
city3,ABCD,Prod15,20-01-2019,1680,3,1680,1120,8223
city3,ABCD,Prod48,03-02-2018,119,1,0,119,7023
city3,ABCD,Prod28,12-06-2018,225,1,0,225,6175
city2,ABCD,Prod67,12-06-2018,7108,13,1170,636.7692,4317
city2,ABCD,Prod7,13-05-2018,140,2,0,70,6451
city2,ABCD,Prod21,21-10-2018,8059.45,9,931.55,999,7474
city3,ABCD,Prod76,15-02-2019,1620,10,0,162,6150
city2,ABCD,Prod55,24-05-2018,144.76,2,9.24,77,4508
city2,ABCD,Prod33,27-11-2018,60.16,1,14.84,75,3727
city3,ABCD,Prod38,16-04-2018,125,1,0,125,5614
city3,ABCD,Prod47,14-09-2018,1365,3,75,480,6834
city2,ABCD,Prod67,21-10-2018,10540,17,1530,710,7474
city3,ABCD,Prod51,03-02-2018,1000,20,200,60,7023
city3,ABCD,Prod29,12-06-2018,385,7,0,55,6175
city2,ABCD,Prod41,12-06-2018,468.12,1,29.88,498,4317
city3,ABCD,Prod63,20-01-2019,797.12,4,50.88,212,8223
city2,ABCD,Prod4,25-06-2018,334.15,6,3.85,56.3333,3769
city1,ABCD,Prod54,19-01-2018,639.2,4,40.8,170,655
city2,ABCD,Prod8,24-10-2018,1153.7,3,66,406.5666,6953
city1,ABCD,Prod69,24-10-2018,2994,3,303,1099,2247
city3,ABCD,Prod43,25-06-2018,19642.24,44,1253.76,474.909,6420
city3,ABCD,Prod5,02-02-2019,403.5,2,134.5,269,5997
city2,ABCD,Prod34,25-01-2018,1526.27,16,105.73,102,6310
city3,ABCD,Prod37,26-06-2018,117,3,0,39,5929
city3,ABCD,Prod8,04-01-2018,936.24,2,59.76,498,5447
city2,ABCD,Prod70,16-02-2018,112,1,0,112,3175
city3,ABCD,Prod74,29-08-2018,1508,29,0,52,7915
city3,ABCD,Prod14,14-10-2018,15606,34,2800,541.3529,9890
city1,ABCD,Prod36,25-03-2018,2506.58,3,337.42,948,1843
city1,ABCD,Prod16,20-10-2018,253.8,1,16.2,270,1982
city3,ABCD,Prod3,08-02-2019,899,1,100,999,5165
city3,ABCD,Prod14,22-12-2018,15841.88,37,3768.12,530,6207
city2,ABCD,Prod71,24-10-2018,470,2,30,250,6953
city1,ABCD,Prod35,24-10-2018,112,4,0,28,2247
city3,ABCD,Prod63,09-04-2018,1703.28,9,108.72,201.3333,5229
city1,ABCD,Prod32,24-12-2018,144.79,1,35.21,180,1159
city2,ABCD,Prod25,21-10-2018,374.12,2,23.88,199,7474
city2,ABCD,Prod14,19-03-2018,7205.25,17,1719.75,525,3875
city3,ABCD,Prod32,04-01-2018,5724.6,35,365.4,174,5447
city1,ABCD,Prod71,04-01-2018,235,1,15,250,767
city1,ABCD,Prod32,06-03-2019,4056,26,780,186,1617
city3,ABCD,Prod6,25-08-2018,5874,6,720,1099,6180
city3,ABCD,Prod19,03-07-2018,626.4,7,3.6,90,6168
city2,ABCD,Prod8,20-01-2018,468.12,1,29.88,498,3648
city3,ABCD,Prod2,30-12-2018,8770.4,85,579.6,110,9266
city2,ABCD,Prod21,16-12-2018,5394,6,600,999,6121
city3,ABCD,Prod39,29-08-2018,1057.2,3,10.8,356,7915
city3,ABCD,Prod17,14-10-2018,10860,12,1920,1065,9890
city2,ABCD,Prod29,14-10-2018,385,7,0,55,6689
city1,ABCD,Prod25,06-12-2018,561.18,3,35.82,199,1087
city2,ABCD,Prod40,21-09-2018,334,3,0,111.3333,3722
city3,ABCD,Prod27,13-05-2018,33,1,0,33,9132
city2,ABCD,Prod35,10-06-2018,25,1,0,25,6353
city1,ABCD,Prod16,03-11-2018,253.8,1,16.2,270,1480
city3,ABCD,Prod77,04-01-2018,3234,9,675,434.3333,5447
city1,ABCD,Prod50,04-01-2018,405,1,75,480,767
city1,ABCD,Prod71,06-03-2019,235,1,15,250,1617
city3,ABCD,Prod54,05-09-2018,6937.2,41,442.8,180,9310
city3,ABCD,Prod44,18-09-2018,797.12,4,50.88,212,6931
city2,ABCD,Prod38,24-08-2018,460,4,0,115,3936
city3,ABCD,Prod11,11-03-2018,2148,6,220,394.6666,9048
city3,ABCD,Prod55,29-04-2018,5130.45,84,329.55,65,9419
city1,ABCD,Prod43,29-04-2018,2568.23,7,679.77,464,1822
city3,ABCD,Prod65,30-07-2018,1029.3,5,65.7,219,5804
city3,ABCD,Prod71,13-07-2018,470,2,30,250,6449
city2,ABCD,Prod34,13-08-2018,2218.68,21,3.32,105.8095,8911
city2,ABCD,Prod40,25-06-2018,220,2,0,110,3769
city1,ABCD,Prod15,19-01-2018,1040,2,1040,1040,655
city2,ABCD,Prod29,24-10-2018,220,4,0,55,6953
city1,ABCD,Prod36,24-10-2018,7551,9,1440,999,2247
city3,ABCD,Prod1,12-06-2018,1050,2,270,660,6175
city2,ABCD,Prod61,12-06-2018,245,1,30,275,4317
city2,ABCD,Prod59,13-05-2018,211.5,1,13.5,225,6451
city1,ABCD,Prod40,01-12-2018,336,3,0,112,1882
city1,ABCD,Prod54,21-10-2018,1861.2,11,118.8,180,2199
city2,ABCD,Prod51,15-01-2018,50,1,10,60,2671
city2,ABCD,Prod64,11-08-2018,1696,4,100,449,8831
city1,ABCD,Prod43,28-01-2019,1957,5,475,486.4,1047
city3,ABCD,Prod55,23-07-2018,1707.44,28,112.56,65,5669
city2,ABCD,Prod17,12-01-2019,6503,7,1190,1099,4653
city3,ABCD,Prod55,11-02-2018,5674.85,95,390.15,63.8421,7841
city3,ABCD,Prod29,03-07-2018,110,2,0,55,6168
city2,ABCD,Prod3,15-04-2018,2517,3,480,999,6319
city2,ABCD,Prod31,06-06-2018,752,3,48,266.6666,6558
city2,ABCD,Prod55,08-05-2018,568.7,8,36.3,75.625,4125
city2,ABCD,Prod26,25-09-2018,130,1,0,130,3907
city3,ABCD,Prod45,20-06-2018,1590,3,405,665,9312
city1,ABCD,Prod74,03-05-2018,261.5,5,3.5,53,1627
city3,ABCD,Prod4,09-10-2018,2032.39,37,2.61,55,8441
city2,ABCD,Prod8,04-03-2018,1361.71,3,132.29,498,6037
city3,ABCD,Prod74,04-03-2018,1612,31,0,52,9715
city2,ABCD,Prod8,21-03-2018,1404.36,3,89.64,498,4498
city2,ABCD,Prod44,19-03-2018,1104,6,120,204,3875
city3,ABCD,Prod61,20-03-2018,750,3,75,275,10034
city2,ABCD,Prod58,13-05-2018,481.28,10,30.72,51.2,6451
city3,ABCD,Prod65,12-06-2018,617.58,3,39.42,219,6175
city1,ABCD,Prod55,23-04-2018,70.5,1,4.5,75,1095
city2,ABCD,Prod50,04-03-2019,2787,9,1590,486.3333,3329
city2,ABCD,Prod8,04-10-2018,507.6,1,32.4,540,3997
city1,ABCD,Prod11,12-07-2018,1656,4,0,414,1392
city3,ABCD,Prod30,23-10-2018,2025,15,0,135,8750
city3,ABCD,Prod15,03-03-2019,8060,14,8060,1151.4285,10666
city1,ABCD,Prod87,12-11-2018,417,3,0,139,1331
city2,ABCD,Prod6,21-01-2019,13530.51,16,4053.49,1099,5153
city3,ABCD,Prod8,30-03-2018,468.12,1,29.88,498,6754
city3,ABCD,Prod7,20-03-2018,140,2,0,70,10034
city3,ABCD,Prod42,29-04-2018,305,8,0,38.125,9419
city1,ABCD,Prod77,29-04-2018,844.12,2,53.88,449,1822
city2,ABCD,Prod44,16-12-2018,2789.92,14,178.08,212,6121
city3,ABCD,Prod65,27-07-2018,205.86,1,13.14,219,5565
city3,ABCD,Prod18,20-03-2018,4560.8,13,299.2,373.8461,10034
city2,ABCD,Prod55,30-12-2018,427.7,7,27.3,65,5668
city3,ABCD,Prod45,28-06-2018,960,2,270,615,7291
city3,ABCD,Prod39,30-12-2018,3576.07,10,23.93,360,9266
city2,ABCD,Prod63,16-12-2018,1195.68,6,76.32,212,6121
city1,ABCD,Prod17,10-05-2018,928,1,120,1048,1321
city1,ABCD,Prod8,12-01-2019,526.4,1,33.6,560,1304
city2,ABCD,Prod51,18-11-2018,232,4,28,65,6181
city3,ABCD,Prod33,20-04-2018,525,7,0,75,7083
city2,ABCD,Prod44,04-12-2018,2391.36,12,152.64,212,3612
city2,ABCD,Prod45,17-03-2019,1184.4,2,75.6,630,4309
city3,ABCD,Prod15,21-04-2018,4160,8,4160,1040,6872
city2,ABCD,Prod65,29-12-2018,816.86,4,52.14,217.25,4589
city2,ABCD,Prod24,03-07-2018,1677.37,32,114.63,56,4086
city2,ABCD,Prod63,21-01-2018,575.28,3,36.72,204,4943
city3,ABCD,Prod45,15-11-2018,578.1,1,36.9,615,6827
city3,ABCD,Prod64,26-01-2018,374,1,75,449,7948
city1,ABCD,Prod5,03-11-2018,1606.41,6,7.59,269,1480
city3,ABCD,Prod54,04-01-2018,4634.2,29,295.8,170,5447
city1,ABCD,Prod20,06-03-2019,385,1,0,385,1617
city2,ABCD,Prod32,28-09-2018,453.25,3,86.75,180,3972
city3,ABCD,Prod12,09-11-2018,597.84,6,38.16,106,5524
city3,ABCD,Prod2,16-04-2018,2940.32,28,187.68,111.7142,5614
city1,ABCD,Prod12,29-12-2018,95.88,1,6.12,102,1401
city2,ABCD,Prod7,29-12-2018,210,3,0,70,4589
city2,ABCD,Prod16,27-11-2018,455.9,2,29.1,242.5,3727
city2,ABCD,Prod1,18-02-2018,606.3,1,38.7,645,5379
city3,ABCD,Prod58,12-03-2018,249,5,0,49.8,5346
city2,ABCD,Prod26,24-02-2019,256,2,0,128,4950
city1,ABCD,Prod35,26-06-2018,28,1,0,28,1244
city3,ABCD,Prod54,06-12-2018,1692,10,108,180,5882
city3,ABCD,Prod2,21-11-2018,4134.9,40,265.1,110,7362
city2,ABCD,Prod3,25-06-2018,2697,3,300,999,3769
city1,ABCD,Prod36,19-01-2018,3388,4,404,948,655
city2,ABCD,Prod34,24-10-2018,697.48,7,44.52,106,6953
city1,ABCD,Prod14,24-10-2018,5049,11,880,539,2247
city2,ABCD,Prod58,25-06-2018,210,4,0,52.5,3769
city1,ABCD,Prod43,19-01-2018,399,1,65,464,655
city2,ABCD,Prod35,24-10-2018,84,3,0,28,6953
city1,ABCD,Prod4,24-10-2018,2590.6,49,6.4,53,2247
city1,ABCD,Prod77,01-07-2018,897.9,3,449.1,449,2370
city1,ABCD,Prod35,16-04-2018,28,1,0,28,1164
city2,ABCD,Prod24,07-04-2018,1421.28,27,90.72,56,5386
city3,ABCD,Prod27,23-01-2018,237,7,0,33.8571,8464
city3,ABCD,Prod29,07-04-2018,385,7,0,55,6573
city3,ABCD,Prod38,02-09-2018,875,7,0,125,10691
city2,ABCD,Prod2,03-07-2018,1317.38,13,112.62,110,4086
city1,ABCD,Prod4,07-07-2018,1272,24,0,53,1980
city2,ABCD,Prod17,24-02-2018,2841,3,303,1048,4175
city1,ABCD,Prod43,18-12-2018,2310,6,570,480,1123
city3,ABCD,Prod68,28-08-2018,13020,21,1890,710,4757
city2,ABCD,Prod55,05-03-2018,202.27,3,19.73,74,3938
city2,ABCD,Prod44,20-01-2018,1534.08,8,97.92,204,3648
city1,ABCD,Prod12,24-05-2018,169.2,2,10.8,90,1155
city2,ABCD,Prod40,25-09-2018,112,1,0,112,3907
city2,ABCD,Prod56,12-06-2018,318,6,0,53,4317
city3,ABCD,Prod58,16-06-2018,53,1,0,53,7274
city2,ABCD,Prod27,30-03-2018,35,1,0,35,4547
city2,ABCD,Prod11,18-11-2018,778,2,50,414,6181
city3,ABCD,Prod30,20-04-2018,501.96,4,32.04,133.5,7083
city1,ABCD,Prod63,22-01-2018,383.52,2,24.48,204,978
city2,ABCD,Prod34,04-12-2018,498.2,5,31.8,106,3612
city3,ABCD,Prod23,21-03-2018,1380,2,0,690,12354
city2,ABCD,Prod28,13-05-2018,609,3,0,203,6451
city3,ABCD,Prod2,12-06-2018,4553.14,42,298.86,115.5238,6175
city2,ABCD,Prod34,12-06-2018,579.04,6,36.96,102.6666,4317
city3,ABCD,Prod49,15-02-2019,65,1,0,65,6150
city3,ABCD,Prod48,13-07-2018,119,1,0,119,6449
city1,ABCD,Prod36,02-06-2018,1596,2,300,948,1666
city2,ABCD,Prod70,29-05-2018,224,2,0,112,4826
city2,ABCD,Prod1,21-03-2018,606.3,1,38.7,645,4498
city1,ABCD,Prod35,10-05-2018,28,1,0,28,1321
city3,ABCD,Prod45,03-02-2019,1184.4,2,75.6,630,8821
city3,ABCD,Prod16,15-02-2019,280,1,0,280,6150
city2,ABCD,Prod44,20-06-2018,974.88,5,77.12,210.4,5669
city2,ABCD,Prod55,21-01-2018,556.48,8,35.52,74,4943
city1,ABCD,Prod32,02-02-2018,616,4,80,174,716
city2,ABCD,Prod4,15-03-2018,367.54,7,23.46,55.8571,3308
city3,ABCD,Prod3,15-02-2018,4303.32,5,274.68,915.6,5304
city3,ABCD,Prod45,14-10-2018,1944.02,4,515.98,615,9890
city2,ABCD,Prod36,14-10-2018,6295.3,8,1390.7,960.75,6689
city3,ABCD,Prod55,03-07-2018,2744.54,45,180.46,65,6168
city3,ABCD,Prod44,03-07-2018,3784.2,19,243.8,212,6168
city2,ABCD,Prod58,24-02-2018,143.82,3,9.18,51,4175
city1,ABCD,Prod54,26-12-2018,507.6,3,32.4,180,1839
city2,ABCD,Prod70,20-06-2018,224,2,0,112,5669
city1,ABCD,Prod32,12-01-2019,1160,8,280,180,1304
city2,ABCD,Prod5,18-11-2018,3228,12,0,269,6181
city3,ABCD,Prod25,20-04-2018,374.12,2,23.88,199,7083
city3,ABCD,Prod38,21-03-2018,240,2,0,120,12354
city3,ABCD,Prod34,14-09-2018,989.9,10,70.1,106,6834
city1,ABCD,Prod22,09-09-2018,4163.92,6,630.08,799,1992
city1,ABCD,Prod29,13-06-2018,275,5,0,55,1761
city3,ABCD,Prod29,13-06-2018,880,16,0,55,10160
city2,ABCD,Prod2,11-03-2019,421.12,4,26.88,112,3835
city3,ABCD,Prod67,31-12-2018,8255,13,1170,725,6929
city3,ABCD,Prod74,28-08-2018,1040,20,0,52,4757
city2,ABCD,Prod68,29-05-2018,5622.84,9,767.16,710,4826
city2,ABCD,Prod67,21-03-2018,4920,9,675,621.6666,4498
city2,ABCD,Prod44,30-12-2018,1793.52,9,114.48,212,5668
city3,ABCD,Prod4,28-06-2018,236,4,0,59,7291
city3,ABCD,Prod87,30-12-2018,139,1,0,139,9266
city2,ABCD,Prod67,07-02-2018,4704.07,9,985.93,632.2222,4411
city2,ABCD,Prod40,07-02-2018,306,3,0,102,4411
city2,ABCD,Prod48,19-03-2018,119,1,0,119,3875
city3,ABCD,Prod42,20-03-2018,74,2,0,37,10034
city2,ABCD,Prod19,30-03-2018,1099.8,13,70.2,90,4547
city2,ABCD,Prod17,04-02-2019,1858,2,340,1099,3277
city1,ABCD,Prod30,29-09-2018,270,2,0,135,1802
city1,ABCD,Prod21,13-05-2018,899,1,100,999,682
city2,ABCD,Prod12,05-03-2018,854.45,9,63.55,102,3938
city2,ABCD,Prod17,29-05-2018,6496,7,840,1048,4826
city2,ABCD,Prod54,21-03-2018,1751.7,11,128.3,170.909,4498
city3,ABCD,Prod39,10-03-2018,2054.49,6,33.51,348,7055
city2,ABCD,Prod71,03-02-2018,705,3,45,250,5491
city2,ABCD,Prod16,03-06-2018,1257.15,5,92.85,270,6918
city1,ABCD,Prod55,13-01-2019,61.1,1,3.9,65,1516
city2,ABCD,Prod46,03-05-2018,698,2,52,375,5409
city2,ABCD,Prod19,16-02-2018,239.7,3,15.3,85,3175
city2,ABCD,Prod4,30-08-2018,165,3,0,55,3731
city2,ABCD,Prod3,18-11-2018,2517,3,480,999,6181
city3,ABCD,Prod52,20-04-2018,2550,6,0,425,7083
city3,ABCD,Prod50,11-02-2018,1669,4,300,492.25,7841
city3,ABCD,Prod58,15-12-2018,424,8,0,53,7440
city1,ABCD,Prod41,21-05-2018,490.86,1,49.14,540,1256
city2,ABCD,Prod60,18-11-2018,175,1,25,200,6181
city3,ABCD,Prod76,20-04-2018,1937.52,12,6.48,162,7083
city2,ABCD,Prod19,01-03-2018,319.6,4,20.4,85,4657
city3,ABCD,Prod68,01-03-2018,6435,11,1100,685,6442
city2,ABCD,Prod71,28-07-2018,235,1,15,250,5105
city2,ABCD,Prod51,08-03-2019,114,2,16,65,3528
city3,ABCD,Prod29,14-05-2018,220,4,0,55,5961
city1,ABCD,Prod44,19-02-2019,212,1,0,212,1002
city3,ABCD,Prod18,29-12-2018,2256,6,144,400,7463
city2,ABCD,Prod43,27-05-2018,17536.98,46,4543.02,480,7081
city1,ABCD,Prod70,10-05-2018,224,2,0,112,1321
city3,ABCD,Prod80,23-01-2018,373,1,77,450,8464
city3,ABCD,Prod25,27-04-2018,374.12,2,23.88,199,6014
city1,ABCD,Prod44,04-10-2018,199.28,1,12.72,212,1336
city2,ABCD,Prod59,03-07-2018,413.6,2,26.4,220,4086
city2,ABCD,Prod11,29-12-2018,389,1,25,414,4589
city3,ABCD,Prod3,20-03-2018,13055.63,16,1778.37,927.125,10034
city3,ABCD,Prod68,29-04-2018,24614.28,40,3245.72,696.5,9419
city1,ABCD,Prod16,29-04-2018,253.8,1,16.2,270,1822
city2,ABCD,Prod29,30-12-2018,330,6,0,55,5668
city3,ABCD,Prod33,28-06-2018,283.59,4,16.41,75,7291
city3,ABCD,Prod41,30-12-2018,507.6,1,32.4,540,9266
city2,ABCD,Prod72,16-12-2018,289.52,2,18.48,154,6121
city1,ABCD,Prod12,19-02-2019,95.88,1,6.12,102,1002
city3,ABCD,Prod24,29-12-2018,1680.72,31,107.28,57.6774,7463
city1,ABCD,Prod32,03-11-2018,775,5,125,180,1480
city1,ABCD,Prod34,04-01-2018,95.88,1,6.12,102,767
city3,ABCD,Prod19,30-07-2018,450,5,0,90,5804
city2,ABCD,Prod14,29-05-2018,3185,7,560,535,4826
city2,ABCD,Prod35,21-03-2018,196,7,0,28,4498
city2,ABCD,Prod18,30-12-2018,1504,4,96,400,5668
city3,ABCD,Prod71,06-12-2018,220.9,1,14.1,235,5882
city2,ABCD,Prod72,06-12-2018,434.28,3,27.72,154,3601
city3,ABCD,Prod17,21-03-2018,4827.16,5,412.84,1048,12354
city3,ABCD,Prod68,13-05-2018,15625,25,2000,705,9132
city1,ABCD,Prod14,07-05-2018,1780,4,320,525,1309
city3,ABCD,Prod24,12-08-2018,3932.13,69,11.87,57.1594,14347
city1,ABCD,Prod38,07-05-2018,375,3,0,125,1309
city3,ABCD,Prod55,02-12-2018,7694.06,126,495.94,65,9966
city1,ABCD,Prod45,27-08-2018,970,2,260,615,1117
city3,ABCD,Prod45,09-04-2018,480,1,135,615,5229
city1,ABCD,Prod11,24-12-2018,389,1,25,414,1159
city2,ABCD,Prod34,05-08-2018,318,3,0,106,6714
city1,ABCD,Prod43,10-12-2018,2310,6,570,480,1123
city2,ABCD,Prod54,10-12-2018,1669.65,10,130.35,180,3481
city3,ABCD,Prod74,09-03-2018,948.06,19,39.94,52,5142
city2,ABCD,Prod33,24-10-2018,195,3,30,75,6953
city2,ABCD,Prod71,18-11-2018,235,1,15,250,6181
city3,ABCD,Prod8,20-04-2018,468.12,1,29.88,498,7083
city2,ABCD,Prod40,04-12-2018,336,3,0,112,3612
city3,ABCD,Prod63,18-09-2018,2590.64,13,165.36,212,6931
city3,ABCD,Prod44,05-09-2018,1592.12,8,103.88,212,9310
city2,ABCD,Prod55,28-09-2018,549.9,9,35.1,65,3972
city1,ABCD,Prod58,03-03-2019,159,3,0,53,1755
city2,ABCD,Prod19,03-02-2018,791.06,10,58.94,85,5491
city2,ABCD,Prod4,20-02-2018,579.98,11,37.02,56.0909,3025
city3,ABCD,Prod68,01-07-2018,31595,51,4590,709.5098,11436
city3,ABCD,Prod29,13-07-2018,55,1,0,55,6449
city2,ABCD,Prod21,29-05-2018,2697,3,300,999,4826
city2,ABCD,Prod34,21-03-2018,477.86,5,32.14,102,4498
city1,ABCD,Prod54,20-03-2019,2030.4,12,129.6,180,1553
city2,ABCD,Prod57,14-11-2018,842.8,5,361.2,240.8,4439
city3,ABCD,Prod25,16-09-2018,1120.37,6,73.63,199,11370
city2,ABCD,Prod4,13-01-2018,669.57,13,45.43,55,4473
city1,ABCD,Prod59,29-09-2018,634.5,3,40.5,225,1802
city3,ABCD,Prod31,16-06-2018,253.8,1,16.2,270,7274
city3,ABCD,Prod44,29-05-2018,797.12,4,50.88,212,6481
city2,ABCD,Prod18,05-08-2018,6358.47,17,441.53,400,6714
city3,ABCD,Prod14,22-10-2018,13281.22,29,2349.78,539,5743
city2,ABCD,Prod72,28-07-2018,289.52,2,18.48,154,5105
city3,ABCD,Prod56,01-07-2018,653.4,13,3.6,50.5384,11436
city2,ABCD,Prod2,15-05-2018,535.8,5,34.2,114,4619
city2,ABCD,Prod77,07-04-2018,422.06,1,26.94,449,5386
city3,ABCD,Prod4,23-01-2018,562.04,11,37.96,54.5454,8464
city3,ABCD,Prod32,07-04-2018,9452,68,2380,174,6573
city2,ABCD,Prod41,15-05-2018,393.86,1,25.14,419,4619
city2,ABCD,Prod29,04-02-2019,110,2,0,55,3277
city3,ABCD,Prod24,16-06-2018,1895.04,36,120.96,56,7274
city3,ABCD,Prod51,29-05-2018,645,12,120,63.75,6481
city2,ABCD,Prod54,25-09-2018,1522.8,9,97.2,180,3907
city3,ABCD,Prod2,14-05-2018,2750.44,25,175.56,117.04,5961
city3,ABCD,Prod65,29-12-2018,823.44,4,52.56,219,7463
city3,ABCD,Prod48,05-09-2018,119,1,0,119,9310
city3,ABCD,Prod54,18-09-2018,3045.6,18,194.4,180,6931
city2,ABCD,Prod25,24-08-2018,199,1,0,199,3936
city1,ABCD,Prod68,24-08-2018,1240,2,180,710,1150
city2,ABCD,Prod75,14-10-2018,1300,2,50,675,6689
city3,ABCD,Prod58,12-09-2018,628,12,0,52.3333,9640
city2,ABCD,Prod58,29-10-2018,318,6,0,53,3627
city3,ABCD,Prod25,16-04-2018,374.12,2,23.88,199,5614
city1,ABCD,Prod59,29-12-2018,211.5,1,13.5,225,1401
city2,ABCD,Prod18,29-12-2018,3008,8,192,400,4589
city2,ABCD,Prod3,27-11-2018,1678,2,320,999,3727
city3,ABCD,Prod14,14-09-2018,5088,12,1380,539,6834
city2,ABCD,Prod66,04-12-2018,1500,2,0,750,3612
city2,ABCD,Prod12,18-11-2018,1195.68,12,76.32,106,6181
city3,ABCD,Prod2,20-04-2018,2990.45,28,199.55,113.9285,7083
city1,ABCD,Prod68,20-03-2018,4246.74,7,548.26,685,1399
city1,ABCD,Prod12,24-08-2018,444.6,5,5.4,90,1150
city2,ABCD,Prod63,28-09-2018,398.56,2,25.44,212,3972
city1,ABCD,Prod27,03-03-2019,280,8,0,35,1755
city3,ABCD,Prod58,03-02-2019,685,13,0,52.6923,8821
city1,ABCD,Prod24,10-05-2018,155.38,3,12.62,56,1321
city1,ABCD,Prod66,06-12-2018,1600,2,0,800,1087
city3,ABCD,Prod41,21-04-2018,507.6,1,32.4,540,6872
city3,ABCD,Prod7,09-04-2018,70,1,0,70,5229
city3,ABCD,Prod65,21-04-2018,823.44,4,52.56,219,6872
city3,ABCD,Prod23,09-04-2018,690,1,0,690,5229
city3,ABCD,Prod56,03-07-2018,453,9,0,50.3333,6168
city3,ABCD,Prod5,19-03-2019,219,1,50,269,3684
city1,ABCD,Prod30,15-03-2018,129,1,0,129,1191
city3,ABCD,Prod69,12-11-2018,7984,8,808,1099,6411
city3,ABCD,Prod19,28-09-2018,446.4,5,3.6,90,6241
city3,ABCD,Prod7,21-11-2018,70,1,0,70,7362
city1,ABCD,Prod18,24-12-2018,376,1,24,400,1159
city2,ABCD,Prod71,05-08-2018,250,1,0,250,6714
city3,ABCD,Prod36,22-10-2018,8237,10,1600,983.7,5743
city3,ABCD,Prod34,09-04-2018,494.44,5,31.56,105.2,5229
city1,ABCD,Prod10,22-01-2018,1020,6,510,255,978
city3,ABCD,Prod16,04-01-2018,2635.76,11,168.24,254.909,5447
city2,ABCD,Prod17,08-05-2018,4640,5,600,1048,4125
city2,ABCD,Prod37,05-01-2018,117,3,0,39,3365
city1,ABCD,Prod54,08-04-2018,2527.85,15,172.15,180,1870
city1,ABCD,Prod1,13-03-2018,620.4,1,39.6,660,1197
city2,ABCD,Prod59,22-12-2018,423,2,27,225,4521
city3,ABCD,Prod68,18-05-2018,6250,10,800,705,6449
city2,ABCD,Prod56,30-03-2018,151.47,3,1.53,51,4547
city1,ABCD,Prod4,05-03-2019,103.88,2,2.12,53,1056
city2,ABCD,Prod12,04-02-2019,597.84,6,38.16,106,3277
city1,ABCD,Prod24,13-01-2019,599.72,11,38.28,58,1516
city1,ABCD,Prod44,27-08-2018,199.28,1,12.72,212,1117
city3,ABCD,Prod56,31-12-2018,369,7,0,52.7142,6929
city2,ABCD,Prod7,04-02-2019,70,1,0,70,3277
city2,ABCD,Prod36,30-03-2018,2673.36,3,170.64,948,4547
city3,ABCD,Prod43,16-06-2018,11219.84,25,716.16,477.44,7274
city2,ABCD,Prod6,04-02-2019,999,1,100,1099,3277
city2,ABCD,Prod60,11-06-2018,224.5,1,10.5,235,4273
city2,ABCD,Prod77,19-04-2018,422.06,1,26.94,449,3986
city1,ABCD,Prod2,20-02-2019,690.9,7,44.1,105,1524
city2,ABCD,Prod50,05-03-2018,2167.64,6,712.36,480,3938
city3,ABCD,Prod2,28-08-2018,990,9,0,110,4757
city2,ABCD,Prod15,24-02-2018,520,1,520,1040,4175
city1,ABCD,Prod82,18-12-2018,4467.07,6,572.93,840,1123
city3,ABCD,Prod40,11-05-2018,110,1,0,110,6703
city3,ABCD,Prod4,04-03-2018,2294.17,44,161.83,55.8181,9715
